Job Opening Id,Account Manager,Job Type,Posting Title,Job Opening Status,Date Opened,City,Province,Country,Created Time,Salary,Profile
Zrecruit_159941000008693191,Dania Assadi,Full time,Jr Paid Media Strategist,Cancelled,07/04/2026,Mumbai,.,,07/04/2026 1:11 PM,20 - 30 K,Paid Media
Zrecruit_159941000008693172,Dania Assadi,Internship with PPO,Business Development Executive,Cancelled,07/04/2026,Mumbai,Andheri,,07/04/2026 12:48 PM,20 - 30 K,Business Development
Zrecruit_159941000008693168,Riddhi Rane,Full time,Junior Account Executive Brand Strategist,Filled,07/04/2026,Remote,,,07/04/2026 12:46 PM,20 - 30 K,Brand Solutions
Zrecruit_159941000008693158,Dania Assadi,Internship with PPO,Corporate Comunication intern ( brand ),Cancelled,07/04/2026,mumbai,lower parel,,07/04/2026 12:32 PM,10 - 20 K,Account Management
Zrecruit_159941000008693087,Riddhi Rane,Full time,Social Media Executive,Cancelled,07/04/2026,Mumbai,Andheri,,07/04/2026 10:50 AM,50k+,Social Media
Zrecruit_159941000008691441,Gemini Patel,Full time,Growth Strategist,Declined,06/04/2026,Remote,Remote,,06/04/2026 7:19 PM,50k+,Performance Marketing
Zrecruit_159941000008691391,Gemini Patel,Full time,Planning & Strategy Executive,Declined,06/04/2026,Mumbai,Worli,,06/04/2026 7:03 PM,30 - 40 K,Strategy
Zrecruit_159941000008691372,Gemini Patel,Internship,Sales/Influencer Marketing Intern,On-Hold,06/04/2026,Mumbai,Mumbai,,06/04/2026 6:55 PM,5 - 10 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008691356,Gemini Patel,Full time,Digital Marketing Executive,Cancelled,06/04/2026,Mumbai,Andheri,,06/04/2026 6:21 PM,30 - 40 K,Brand Marketing
Zrecruit_159941000008691350,Gemini Patel,Full time,D2C Client Servicing Manager,Cancelled,06/04/2026,Mumbai,Andheri,,06/04/2026 6:15 PM,40 - 50k,Business Development
Zrecruit_159941000008691344,Sonali Maurya,Full time,Facebook Ads Specialist,Cancelled,06/04/2026,Mumbai,Maharashtra,,06/04/2026 5:34 PM,50k+,Performance Marketing
Zrecruit_159941000008691021,Gemini Patel,Internship,Sales/Influencer Marketing,Unverified,06/04/2026,Mumbai,Mumbai,,06/04/2026 3:17 PM,Not Defined,Digital Marketing (All-Rounder)
Zrecruit_159941000008691006,Gemini Patel,Internship,SEO Intern / Executive,On-Hold,06/04/2026,Mumbai,Churchgate,India,06/04/2026 3:13 PM,5 - 10 K,SEO
Zrecruit_159941000008688299,Vidhi Yelkar,Full time,Performance Marketing,Cancelled,06/04/2026,Delhi,Noida,,06/04/2026 7:25 PM,50k+,Performance Marketing
Zrecruit_159941000008688292,Vidhi Yelkar,Internship,Seo Intern,Cancelled,06/04/2026,Delhi,Noida,India,06/04/2026 7:20 PM,5 - 10 K,SEO
Zrecruit_159941000008688233,Dania Assadi,Full time,Senior Analyst,On-Hold,06/04/2026,Kolkata,Kolkata,,06/04/2026 7:04 PM,50k+,Others
Zrecruit_159941000008688188,Dania Assadi,Full time,Marketing Executive,Cancelled,06/04/2026,Mumbai,Dadar,,06/04/2026 6:51 PM,50k+,Digital Marketing (All-Rounder)
Zrecruit_159941000008688180,Dania Assadi,Full time,Content Creator,Filled,06/04/2026,Mumbai,Kala Ghoda,,06/04/2026 6:46 PM,30 - 40 K,Content Management
Zrecruit_159941000008688164,Dania Assadi,Full time,Asst. Manager/ Manager Amazon Global,Cancelled,06/04/2026,Kolkata,Kolkata,,06/04/2026 5:53 PM,50k+,E-Commerce
Zrecruit_159941000008675007,Gemini Patel,Full time,Social Media Manager,Declined,03/04/2026,Mumbai,Bandra,,03/04/2026 11:12 AM,30 - 40 K,Social Media
Zrecruit_159941000008674023,Gemini Patel,Full time,Social Media Executive,On-Hold,03/04/2026,Mumbai,Colaba,,03/04/2026 2:42 PM,20 - 30 K,Social Media
Zrecruit_159941000008673151,Vidhi Yelkar,Full time,Influencer Marketing Executive,Cancelled,03/04/2026,Mumbai,Goregaon,,03/04/2026 5:37 PM,20 - 30 K,Influencer Marketing
Zrecruit_159941000008673141,Vidhi Yelkar,Internship with PPO,PPC Intern,Cancelled,03/04/2026,,,,03/04/2026 5:28 PM,5 - 10 K,Performance Marketing
Zrecruit_159941000008673126,Riddhi Rane,Full time,Social Media Intern,Cancelled,03/04/2026,Remote,.,,03/04/2026 3:04 PM,5 - 10 K,Social Media
Zrecruit_159941000008673010,Vidhi Yelkar,Internship,Social Media Internship,Cancelled,03/04/2026,Mumbai,Vidyavihar,,03/04/2026 11:56 AM,5 - 10 K,Social Media
Zrecruit_159941000008673003,Riddhi Rane,Full time,Meta Ads Creative Intern (Content & Shoot Focused),Cancelled,03/04/2026,Remote,.,,03/04/2026 10:55 AM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008661717,Vidhi Yelkar,Full time,Account Management Internship,Cancelled,02/04/2026,Mumbai,Andheri,,02/04/2026 5:44 PM,5 - 10 K,Account Management
Zrecruit_159941000008661713,Vidhi Yelkar,Full time,Account Manager,Cancelled,02/04/2026,Mumbai,Andheri,,02/04/2026 5:43 PM,40 - 50k,Account Management
Zrecruit_159941000008661704,Vidhi Yelkar,Full time,Performance Marketing Intern,Cancelled,02/04/2026,Mumbai,Andheri,,02/04/2026 5:37 PM,5 - 10 K,Performance Marketing
Zrecruit_159941000008661696,Vidhi Yelkar,Full time,Performance Marketing Manager,Cancelled,02/04/2026,Mumbai,Andheri,,02/04/2026 5:35 PM,40 - 50k,Performance Marketing
Zrecruit_159941000008661166,Vidhi Yelkar,Full time,Paid Media Executive,Cancelled,02/04/2026,Mumbai,Kandivali,,02/04/2026 4:22 PM,30 - 40 K,Paid Media
Zrecruit_159941000008661158,Vidhi Yelkar,Full time,Social Media Executive,Cancelled,02/04/2026,Mumbai,Kandivali west,,02/04/2026 4:19 PM,30 - 40 K,Social Media
Zrecruit_159941000008661152,Vidhi Yelkar,Full time,Copywriter - Content Writer,Cancelled,02/04/2026,Mumbai,Kandivali West,,02/04/2026 4:16 PM,30 - 40 K,Content Writing
Zrecruit_159941000008659288,Riddhi Rane,Full time,Digital Marketing Intern,Cancelled,02/04/2026,Mumbai,Mulund,,02/04/2026 12:40 PM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008659258,Riddhi Rane,Full time,Content Writer Intern - Miss India Pageants,Cancelled,02/04/2026,Mumbai,Santacruz East,,02/04/2026 12:23 PM,10 - 20 K,Content Writing
Zrecruit_159941000008659241,Riddhi Rane,Full time,Social Media Internship,Cancelled,02/04/2026,Mumbai,Borivali West,,02/04/2026 12:15 PM,10 - 20 K,Social Media
Zrecruit_159941000008659235,Riddhi Rane,Full time,Social Media Internship,Cancelled,02/04/2026,Mumbai,Borivali West,,02/04/2026 12:06 PM,10 - 20 K,Social Media
Zrecruit_159941000008659207,Riddhi Rane,Internship,Search Engine Marketing Internship,Cancelled,02/04/2026,Mumbai,Borivali,India,02/04/2026 11:46 AM,10 - 20 K,Performance Marketing
Zrecruit_159941000008658350,Dania Assadi,Internship with PPO,Marketing and Sales executive,On-Hold,02/04/2026,Mumbai,Thane,,02/04/2026 3:53 PM,40 - 50k,Digital Marketing (All-Rounder)
Zrecruit_159941000008658203,Dania Assadi,Internship with PPO,Campaign manager intern,Cancelled,02/04/2026,Mumbai,Goregoan West,,02/04/2026 12:07 PM,10 - 20 K,Brand Marketing
Zrecruit_159941000008658185,Dania Assadi,Internship,Content Creation,Cancelled,02/04/2026,Mumbai,Navi Mumbai,,02/04/2026 11:47 AM,10 - 20 K,Content Management
Zrecruit_159941000008656563,Riddhi Rane,Internship,Social Media Intern,Cancelled,02/04/2026,mumbai,Malad,,02/04/2026 3:43 PM,Not Defined,Social Media
Zrecruit_159941000008656009,Dania Assadi,Full time,Influncer Marketing intern,Cancelled,01/04/2026,mumbai,.,,01/04/2026 5:52 PM,10 - 20 K,Influencer Marketing
Zrecruit_159941000008655766,Gemini Patel,Internship with PPO,Social Media Marketing Intern.,Declined,02/04/2026,Mumbai,Santacruz,,02/04/2026 7:14 PM,10 - 20 K,Social Media
Zrecruit_159941000008655711,Gemini Patel,Full time,Trainee,On-Hold,02/04/2026,Mumbai,Andheri,,02/04/2026 6:45 PM,50k+,Performance Marketing
Zrecruit_159941000008655413,Gemini Patel,Full time,Business Development Manager,On-Hold,02/04/2026,Mumbai,Andheri,,02/04/2026 4:10 PM,40 - 50k,Business Development
Zrecruit_159941000008655408,Gemini Patel,Internship,Marketing Intern,Declined,02/04/2026,Mumbai,Andheri,,02/04/2026 4:07 PM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008655403,Gemini Patel,Full time,Junior Biddable Operations Manager,Declined,02/04/2026,Mumbai,Andheri,,02/04/2026 4:05 PM,30 - 40 K,Biddable Media
Zrecruit_159941000008655024,Raj Pithadia,Full time,Senior Copywriter,Cancelled,01/04/2026,Pune,Maharashtra,,01/04/2026 5:34 PM,20 - 30 K,Copywriting
Zrecruit_159941000008655013,Raj Pithadia,Full time,Junior Social Media Executive,Cancelled,01/04/2026,Pune,Maharashtra,,01/04/2026 5:28 PM,10 - 20 K,Social Media
Zrecruit_159941000008649185,Sonali Maurya,Internship,SEO intern,Cancelled,01/04/2026,Remote,Delhi,,01/04/2026 4:45 PM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008642709,Raj Pithadia,Full time,Social Media Manager,On-Hold,01/04/2026,Malad,Mumbai,,01/04/2026 4:42 PM,40 - 50k,Brand Marketing
Zrecruit_159941000008642669,Vidhi Yelkar,Internship,Performance Marketing Intern,Cancelled,01/04/2026,Mumbai,Malad,,01/04/2026 4:36 PM,10 - 20 K,Performance Marketing
Zrecruit_159941000008642655,Raj Pithadia,Full time,Socila Media Content Creator,Filled,01/04/2026,Mumbai,Santacruz East,,01/04/2026 4:35 PM,20 - 30 K,Social Media
Zrecruit_159941000008642640,Vidhi Yelkar,Internship,Media Planning Internship,Cancelled,01/04/2026,Mumbai,Andheri,,01/04/2026 4:34 PM,10 - 20 K,Media Planning
Zrecruit_159941000008642545,Gemini Patel,Full time,Social Media Manager,On-Hold,01/04/2026,Mumbai,Andheri,,01/04/2026 3:58 PM,20 - 30 K,Social Media
Zrecruit_159941000008637597,Dania Assadi,Full time,SEO Executive ( remote ),Cancelled,31/03/2026,United Kingdom,remote,,31/03/2026 03:29 PM,20 - 30 K,Performance Marketing
Zrecruit_159941000008637584,Dania Assadi,Full time,Perfromance Marketing ( remote ),Cancelled,31/03/2026,United Kingdom,remote,,31/03/2026 03:28 PM,20 - 30 K,Performance Marketing
Zrecruit_159941000008637541,Dania Assadi,Full time,Digital Marketing Executive,Cancelled,31/03/2026,mumbai,Mazgoan,,31/03/2026 03:21 PM,20 - 30 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008634880,Riddhi Rane,Full time,Content Writer Executive / Intern,Cancelled,01/04/2026,Mumbai,Goregoan,,01/04/2026 1:54 PM,20 - 30 K,Content Writing
Zrecruit_159941000008634856,Riddhi Rane,Full time,Social Media Executive / Intern,Declined,01/04/2026,Mumbai,Goregoan,,01/04/2026 1:23 PM,20 - 30 K,Social Media
Zrecruit_159941000008634837,Riddhi Rane,Full time,Social Media Strategist,Cancelled,01/04/2026,Mumbai,Andheri,,01/04/2026 1:07 PM,20 - 30 K,Brand Marketing
Zrecruit_159941000008634308,Riddhi Rane,Full time,Social Media Executive,Filled,31/03/2026,Navi Mumbai,Sanpada,,31/03/2026 05:41 PM,30 - 40 K,Social Media
Zrecruit_159941000008634217,Riddhi Rane,Full time,Social media Marketing job,Declined,31/03/2026,Mumbai,Mazgoan,,31/03/2026 03:45 PM,10 - 20 K,Others
Zrecruit_159941000008634157,Riddhi Rane,Full time,Influencer Marketing Internship,Cancelled,31/03/2026,Mumbai,Andheri,,31/03/2026 12:36 PM,10 - 20 K,Influencer Marketing
Zrecruit_159941000008634126,Riddhi Rane,Full time,Copywriting Intern,Cancelled,31/03/2026,Mumbai,Andheri,,31/03/2026 12:30 PM,10 - 20 K,Copywriting
Zrecruit_159941000008634100,Riddhi Rane,Full time,Social Media Internship,Cancelled,31/03/2026,Mumbai,Andheri,,31/03/2026 12:25 PM,10 - 20 K,Social Media
Zrecruit_159941000008631754,Gemini Patel,Internship,Content Marketing Strateist,On-Hold,31/03/2026,Mumbai,Worli,,31/03/2026 03:03 PM,40 - 50k,Content Management
Zrecruit_159941000008626826,Vidhi Yelkar,Full time,Content Writer,Cancelled,30/03/2026,Mumbai,Andheri,,30/03/2026 08:20 PM,30 - 40 K,Content Writing
Zrecruit_159941000008626533,Vidhi Yelkar,Full time,Copywriter,Cancelled,30/03/2026,Mumbai,Mumbai,,30/03/2026 07:10 PM,Not Defined,Copywriting
Zrecruit_159941000008626523,Vidhi Yelkar,Full time,Ecommerce Internship,Cancelled,30/03/2026,Gurgaon,Gurgaon,,30/03/2026 07:08 PM,10 - 20 K,E-Commerce
Zrecruit_159941000008626500,Gemini Patel,Internship,Content & Social Media Intern,On-Hold,30/03/2026,Mumbai,Vidyavihar,,30/03/2026 07:03 PM,5 - 10 K,Social Media
Zrecruit_159941000008622948,Gemini Patel,Full time,Performance Marketing Executive,Declined,01/04/2026,Mumbai,Nariman Point,,01/04/2026 4:49 PM,40 - 50k,Performance Marketing
Zrecruit_159941000008622638,Gemini Patel,Full time,Influencer Marketing Executive,Cancelled,31/03/2026,Mumbai,Lower Parel,,31/03/2026 05:01 PM,30 - 40 K,Influencer Marketing
Zrecruit_159941000008622628,Gemini Patel,Internship with PPO,Influncer Marketing Intern.,Cancelled,31/03/2026,Mumbai,Lower Parel,,31/03/2026 04:59 PM,5 - 10 K,Influencer Marketing
Zrecruit_159941000008622227,Vidhi Yelkar,Full time,Social Media Manager,Cancelled,30/03/2026,Delhi,Rajouri garden,India,30/03/2026 06:49 PM,Not Defined,Social Media
Zrecruit_159941000008620776,Dania Assadi,Full time,Account Executive ( SMM ),Cancelled,01/04/2026,mumbai,.,,01/04/2026 12:41 PM,20 - 30 K,Social Media
Zrecruit_159941000008620247,Aanchal Sharma,Full time,Paid Media Executive,Filled,31/03/2026,Gurugram,Haryana,,31/03/2026 03:44 PM,30 - 40 K,Paid Media
Zrecruit_159941000008619202,Aanchal Sharma,Full time,Social Media Manager,Filled,30/03/2026,New Delhi,Delhi,,30/03/2026 06:04 PM,30 - 40 K,Social Media
Zrecruit_159941000008619192,Aanchal Sharma,Internship with PPO,ARM Content Marketing Intern,Inactive,30/03/2026,Gurugram,Haryana,,30/03/2026 05:55 PM,5 - 10 K,Content Management
Zrecruit_159941000008610322,Dania Assadi,Internship with PPO,Lead Generation intern,Cancelled,30/03/2026,Mumbai,Thane,,30/03/2026 11:35 AM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008610305,Dania Assadi,Internship with PPO,Digital Marketing Intern ( creatives ),Cancelled,30/03/2026,Mumbai,Thane,,30/03/2026 11:32 AM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008610279,Dania Assadi,Internship with PPO,Marketing Intern,Cancelled,30/03/2026,Mumbai,Thane,,30/03/2026 11:25 AM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008605532,Vidhi Yelkar,Full time,Account Management Executive,Cancelled,27/03/2026,Mumbai,Lower Parel,,27/03/2026 07:42 PM,40 - 50k,Account Management
Zrecruit_159941000008605273,Vidhi Yelkar,Full time,Management Associate – Analyst,Cancelled,27/03/2026,Mumbai,Mumbai,,27/03/2026 07:22 PM,40 - 50k,Account Management
Zrecruit_159941000008605107,Vidhi Yelkar,Full time,Social Media Artisan,Cancelled,27/03/2026,Mumbai,Mumbai,,27/03/2026 07:09 PM,40 - 50k,Social Media
Zrecruit_159941000008604898,Vidhi Yelkar,Full time,Management Associate - Planning,Cancelled,27/03/2026,Mumbai,Mumbai,,27/03/2026 07:04 PM,40 - 50k,Social Media
Zrecruit_159941000008604153,Vidhi Yelkar,Internship,Digital Marketing Intern,Cancelled,27/03/2026,,,,27/03/2026 06:43 PM,5 - 10 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008603068,Aanchal Sharma,Internship with PPO,Retention Marketing Intern,Inactive,27/03/2026,Mumbai,Mumbai,,27/03/2026 08:55 PM,20 - 30 K,Others
Zrecruit_159941000008603058,Aanchal Sharma,Internship with PPO,Retention Marketing Intern,Inactive,27/03/2026,Gurgaon,Haryana,,27/03/2026 08:49 PM,20 - 30 K,Others
Zrecruit_159941000008603046,Aanchal Sharma,Full time,"Executive, Content Marketing",Inactive,27/03/2026,Gurugram,Haryana,,27/03/2026 08:47 PM,20 - 30 K,Content Management
Zrecruit_159941000008602347,Dania Assadi,Full time,Social Media execuitve,Cancelled,27/03/2026,mumbai,Hybrid,,27/03/2026 06:15 PM,20 - 30 K,Social Media
Zrecruit_159941000008602123,Dania Assadi,Full time,Jr Solutions Strategist,Cancelled,27/03/2026,Mumbai,Lower parel,,27/03/2026 05:24 PM,20 - 30 K,Solutions Strategist
Zrecruit_159941000008602097,Dania Assadi,Full time,Digital Marketing Intern ( remote ),Cancelled,27/03/2026,Delhi,Remote,,27/03/2026 05:18 PM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008597136,Riddhi Rane,Full time,Performance Marketing Executive,Cancelled,27/03/2026,Mumbai,Ghatkopar,,27/03/2026 03:49 PM,40 - 50k,Performance Marketing
Zrecruit_159941000008594051,Gemini Patel,Internship with PPO,Analyst – Biddable Media,On-Hold,27/03/2026,Delhi,Delhi,,27/03/2026 11:33 AM,30 - 40 K,Biddable Media
Zrecruit_159941000008591246,Raj Pithadia,Full time,Social Media marketing,Cancelled,26/03/2026,Mumbai,Andheri,,26/03/2026 06:14 PM,30 - 40 K,Social Media
Zrecruit_159941000008589976,Dania Assadi,Internship,CopyWriting,Cancelled,26/03/2026,mumbai,andheri,,26/03/2026 06:50 PM,20 - 30 K,Account Management
Zrecruit_159941000008589946,Dania Assadi,Internship,Account Management / client servicing,Cancelled,26/03/2026,mumbai,andheri,,26/03/2026 06:44 PM,20 - 30 K,Account Management
Zrecruit_159941000008584379,Vidhi Yelkar,Full time,Client Servicing - Account Executive Executive,In-progress,26/03/2026,Mumbai,Andheri,,26/03/2026 04:24 PM,20 - 30 K,Account Management
Zrecruit_159941000008584323,Vidhi Yelkar,Full time,Account Manager,Cancelled,26/03/2026,Mumbai,Andheri,,26/03/2026 04:05 PM,40 - 50k,Account Management
Zrecruit_159941000008579038,Raj Pithadia,Full time,SEO,Cancelled,26/03/2026,Mumbai,Bandra,,26/03/2026 11:23 AM,20 - 30 K,SEO
Zrecruit_159941000008579017,Raj Pithadia,Full time,Client Servicing,Cancelled,26/03/2026,Mumbai,Bandra,,26/03/2026 10:58 AM,20 - 30 K,Client Servicing
Zrecruit_159941000008576838,Gemini Patel,Full time,Social Media Manager,On-Hold,27/03/2026,Gurgaon,Gurgaon,India,27/03/2026 03:27 PM,20 - 30 K,Social Media
Zrecruit_159941000008576790,Dania Assadi,Full-time,Ecommerce Ads Executive | Plush,Cancelled,27/03/2026,Mumbai,Not Specified,,27/03/2026 01:52 PM,To be discussed,E-commerce Executive Mumbai
Zrecruit_159941000008576759,Gemini Patel,Full time,Content Editor,Cancelled,27/03/2026,New Delhi,"New Delhi, Kirti Nagar",India,27/03/2026 01:09 PM,20 - 30 K,Content Writing
Zrecruit_159941000008576726,Gemini Patel,Full time,Script Writer,Cancelled,27/03/2026,New Delhi,"New Delhi , Kirti Nagar",India,27/03/2026 01:02 PM,20 - 30 K,Content Writing
Zrecruit_159941000008576410,Gemini Patel,Full time,Influencer Marketing Executive,Cancelled,27/03/2026,Bangalore,Bangalore,,27/03/2026 11:01 AM,Not Defined,Influencer Marketing
Zrecruit_159941000008576379,Gemini Patel,Full time,SEO Executive,Declined,27/03/2026,Mumbai,"Chakala, Andheri",India,27/03/2026 10:51 AM,20 - 30 K,SEO
Zrecruit_159941000008575905,Dania Assadi,Internship,Social Media Intern ( remote ),Filled,26/03/2026,Mumbai,Remote,,26/03/2026 05:04 PM,10 - 20 K,SEO
Zrecruit_159941000008575892,Dania Assadi,Internship,Digital Quality Analyst ( remote ),In-progress,26/03/2026,Mumbai,Remote,,26/03/2026 05:03 PM,10 - 20 K,SEO
Zrecruit_159941000008571074,Vidhi Yelkar,Full time,Senior Ecommerce Executive,Cancelled,25/03/2026,Mumbai,Andheri,,25/03/2026 08:37 PM,Not Defined,E-Commerce
Zrecruit_159941000008567149,Gemini Patel,Internship,Social Media Intern,Declined,25/03/2026,Remote,Remote,,25/03/2026 11:43 AM,10 - 20 K,Social Media
Zrecruit_159941000008563446,Riddhi Rane,Full time,SEO Assistant (Trainee),Cancelled,25/03/2026,Mumbai,Malad,,25/03/2026 04:37 PM,10 - 20 K,SEO
Zrecruit_159941000008563223,Riddhi Rane,Full time,Creative Strategist Executive,Cancelled,25/03/2026,Remote,.,,25/03/2026 10:59 AM,10 - 20 K,Solutions Strategist
Zrecruit_159941000008555678,Dania Assadi,Full time,Creative Associate,Filled,25/03/2026,mumbai,churchgate,,25/03/2026 04:06 PM,40 - 50k,Copywriting
Zrecruit_159941000008555663,Dania Assadi,Full time,Media Manager,Cancelled,25/03/2026,mumbai,Saki Naka,,25/03/2026 03:29 PM,50k+,Management Trainee
Zrecruit_159941000008555354,Gemini Patel,Full time,CREATIVE STRATEGIST,Declined,25/03/2026,Mumbai,Andheri,,25/03/2026 03:07 PM,50k+,Strategy
Zrecruit_159941000008549281,Dania Assadi,Internship,Client servicing Intern,On-Hold,24/03/2026,delhi,gurugram,,24/03/2026 06:50 PM,10 - 20 K,Client Servicing
Zrecruit_159941000008549051,Dania Assadi,Internship,Social Media Interns,Cancelled,24/03/2026,Mumbai,Khar,,24/03/2026 05:50 PM,10 - 20 K,Social Media
Zrecruit_159941000008549030,Dania Assadi,Full time,SEO Executive,Cancelled,24/03/2026,mumbai,lower parel,,24/03/2026 05:44 PM,50k+,Performance Marketing
Zrecruit_159941000008549015,Dania Assadi,Full time,Performance Marketing,Cancelled,24/03/2026,mumbai,lower parel,,24/03/2026 05:43 PM,50k+,Performance Marketing
Zrecruit_159941000008547393,Riddhi Rane,Full time,Social Media Executive,Cancelled,24/03/2026,Mumbai,Kalyan,,24/03/2026 07:14 PM,20 - 30 K,Social Media
Zrecruit_159941000008547369,Riddhi Rane,Full time,Performance Marketing Specialist,Cancelled,24/03/2026,Mumbai,Kalyan,,24/03/2026 07:00 PM,30 - 40 K,Performance Marketing
Zrecruit_159941000008546254,Gemini Patel,Full time,Social Media Executive,Declined,24/03/2026,Mumbai,Borivali,,24/03/2026 05:59 PM,20 - 30 K,Social Media
Zrecruit_159941000008540304,Aanchal Sharma,Full time,Executive- Content Writer,Inactive,24/03/2026,Gurugram,Haryana,,24/03/2026 10:38 AM,30 - 40 K,Content Writing
Zrecruit_159941000008540260,Vidhi Yelkar,Full time,Content Manager,Cancelled,23/03/2026,Mumbai,Andheri,,23/03/2026 08:01 PM,50k+,Content Management
Zrecruit_159941000008540239,Vidhi Yelkar,Full time,Client Servicing - Senior Associate,Cancelled,23/03/2026,Mumbai,Fort,,23/03/2026 07:29 PM,Not Defined,Client Servicing
Zrecruit_159941000008540198,Vidhi Yelkar,Full time,Influencer Marketing Executive,Cancelled,23/03/2026,Mumbai,Andheri,,23/03/2026 07:15 PM,40 - 50k,Influencer Marketing
Zrecruit_159941000008540163,Vidhi Yelkar,Full time,Social Media Executive,Cancelled,23/03/2026,,,,23/03/2026 06:10 PM,20 - 30 K,Social Media
Zrecruit_159941000008539928,Riddhi Rane,Full time,Digital Marketing Executive,Cancelled,24/03/2026,Mumbai,DN Nagar,,24/03/2026 04:10 PM,20 - 30 K,Social Media
Zrecruit_159941000008539143,Riddhi Rane,Full time,Social Media Executive (Female Candidate),Cancelled,23/03/2026,Mumbai,Goregaon,,23/03/2026 07:18 PM,20 - 30 K,Social Media
Zrecruit_159941000008538750,Gemini Patel,Full time,Junior Creative Strategist,Cancelled,24/03/2026,Mumbai,Malad,,24/03/2026 03:02 PM,30 - 40 K,Strategy
Zrecruit_159941000008538196,Gemini Patel,Full time,Account Executive,Declined,23/03/2026,Mumbai,Marol,,23/03/2026 06:31 PM,30 - 40 K,Account Management
Zrecruit_159941000008538174,Gemini Patel,Full time,Sr. Account Executive,Cancelled,23/03/2026,Mumbai,Marol,,23/03/2026 06:28 PM,50k+,Account Management
Zrecruit_159941000008537536,Raj Pithadia,Full time,Marketing Manager,Cancelled,24/03/2026,Delhi,Delhi,,24/03/2026 10:53 AM,50k+,Digital Marketing (All-Rounder)
Zrecruit_159941000008536190,Aanchal Sharma,Full time,Social Media Manager,Inactive,23/03/2026,Dwarka,Delhi,,23/03/2026 06:09 PM,40 - 50k,Social Media
Zrecruit_159941000008536060,Aanchal Sharma,Full time,Performance Marketing Executive,Inactive,23/03/2026,Gurugram,Haryana,,23/03/2026 05:12 PM,Not Defined,Performance Marketing
Zrecruit_159941000008534357,Dania Assadi,Full time,Performance Marketing Executive,Filled,24/03/2026,Bhubaneswar,Odisha,India,24/03/2026 12:58 PM,20 - 30 K,Performance Marketing
Zrecruit_159941000008534345,Dania Assadi,Full time,Social Media exec,Cancelled,24/03/2026,Bhubaneswar,Odisha,India,24/03/2026 12:58 PM,20 - 30 K,Social Media
Zrecruit_159941000008534162,Dania Assadi,Internship,Marketing Internship,Filled,24/03/2026,Delhi,Ghaziabad,,24/03/2026 12:00 PM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008534145,Dania Assadi,Full time,Social Media Executive,Cancelled,24/03/2026,Mumbai,Churchgate,,24/03/2026 11:52 AM,30 - 40 K,Social Media
Zrecruit_159941000008527441,Raj Pithadia,Full time,Digital Marketing Executive,Cancelled,23/03/2026,Mumbai,Vasai East,,23/03/2026 05:00 PM,20 - 30 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008525830,Aanchal Sharma,Full time,Client Servicing Executive,Inactive,23/03/2026,Noida,Uttar Pradesh,,23/03/2026 04:28 PM,30 - 40 K,Client Servicing
Zrecruit_159941000008525518,Riddhi Rane,Full time,Influencer Marketing Manager,Declined,23/03/2026,Mumbai,Vile Parle,,23/03/2026 04:12 PM,10 - 20 K,Influencer Marketing
Zrecruit_159941000008525294,Aanchal Sharma,Full time,Business Manager,Inactive,23/03/2026,Delhi,Delhi,,23/03/2026 02:10 PM,50k+,Others
Zrecruit_159941000008525074,Aanchal Sharma,Internship with PPO,Marketplace Ads Intern,Filled,23/03/2026,Gurugram,Haryana,,23/03/2026 12:00 PM,10 - 20 K,Ad Operations
Zrecruit_159941000008525064,Gemini Patel,Full time,Jr Social Media Manager,Declined,23/03/2026,Mumbai,Maharashtra,,23/03/2026 11:53 AM,50k+,Social Media
Zrecruit_159941000008524205,Raj Pithadia,Internship,SOCIAL MEDIA MARKETING INTERN,Cancelled,23/03/2026,Delhi,Noida,,23/03/2026 04:11 PM,10 - 20 K,Social Media
Zrecruit_159941000008524173,Aanchal Sharma,Full time,Marketing Manager (Generalist),Inactive,23/03/2026,Delhi,Hauz Khas,,23/03/2026 03:59 PM,50k+,Brand Marketing
Zrecruit_159941000008524156,Raj Pithadia,Full time,Content Strategist,Cancelled,23/03/2026,Delhi,Hauz Khas,,23/03/2026 03:52 PM,50k+,Content Management
Zrecruit_159941000008523001,Aanchal Sharma,Full time,Marketing Executive,Inactive,21/03/2026,Delhi,Delhi,,21/03/2026 05:34 PM,40 - 50k,Digital Marketing (All-Rounder)
Zrecruit_159941000008522298,Gemini Patel,Full time,Social Media Intern (UGC Creator),Declined,23/03/2026,Mumbai,Andheri east,,23/03/2026 12:23 PM,10 - 20 K,Social Media
